Lea State,LEA,School State,School,ID,Year,Category,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,510009802368,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,510009802368,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,510009802368,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,510009802368,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,VA,SHENANDOAH VALLEY REG ALTERNATIVE ED/GENESIS,510009802368,2015,Total Enrollment (Secondary Schools),0.04,0.00,0.00,0.08,0.15,0.58,0.15,1.00,0.15,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,MONACAN HIGH,510084001833,2015,Enrollment in AP classes,0.01,0.04,0.01,0.07,0.21,0.62,0.04,1.00,0.02,0.01
VA,CHESTERFIELD CO PBLC SCHS,VA,MONACAN HIGH,510084001833,2015,Taking AP tests for some AP courses taken,0.01,0.04,0.01,0.05,0.13,0.72,0.04,1.00,0.01,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,MONACAN HIGH,510084001833,2015,Students who took AP courses but did not take any AP tests,0.01,0.07,0.00,0.12,0.34,0.42,0.04,1.00,0.03,0.01
VA,CHESTERFIELD CO PBLC SCHS,VA,MONACAN HIGH,510084001833,2015,Passing some AP tests taken,0,0.03,0,0.03,0.09,0.81,0.03,1.00,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,MONACAN HIGH,510084001833,2015,Passing no AP tests taken,0,0,0,0.06,0.21,0.67,0.06,1.00,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,MONACAN HIGH,510084001833,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.08,0.31,0.54,0.04,1.00,0.10,0.01
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN HIGH,510084002006,2015,Enrollment in AP classes,0.00,0.12,0.00,0.02,0.05,0.77,0.04,1.00,0.01,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN HIGH,510084002006,2015,Taking AP tests for some AP courses taken,0.00,0.14,0.00,0.03,0.04,0.76,0.03,1.00,0.01,0.01
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN HIGH,510084002006,2015,Students who took AP courses but did not take any AP tests,0.00,0.05,0.00,0.00,0.08,0.83,0.05,1.00,0.02,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN HIGH,510084002006,2015,Passing some AP tests taken,0,0.12,0,0.02,0.05,0.76,0.05,1.00,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN HIGH,510084002006,2015,Passing no AP tests taken,0,0.20,0,0,0.06,0.75,0,1.00,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN HIGH,510084002006,2015,Total Enrollment (Secondary Schools),0.00,0.07,0.00,0.04,0.10,0.75,0.04,1.00,0.10,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Enrollment in AP classes,0.00,0.06,0.00,0.03,0.07,0.79,0.03,1.00,0.02,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Taking AP tests for some AP courses taken,0.00,0.06,0.00,0.03,0.07,0.81,0.03,1.00,0.01,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Students who took AP courses but did not take any AP tests,0.00,0.06,0.00,0.10,0.10,0.71,0.03,1.00,0.03,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Passing some AP tests taken,0,0.04,0,0.03,0.04,0.82,0.05,1.00,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Passing no AP tests taken,0,0.12,0,0,0.16,0.72,0,1.00,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,COSBY HIGH,510084002661,2015,Total Enrollment (Secondary Schools),0.00,0.04,0.00,0.05,0.14,0.73,0.03,1.00,0.09,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,Carver College and Career Academy,510084099999,2015,Enrollment in AP classes,0.00,0.00,0.00,0.33,0.33,0.33,0.00,1.00,0.00,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,Carver College and Career Academy,510084099999,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.33,0.33,0.33,0.00,1.00,0.00,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,Carver College and Career Academy,510084099999,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.50,0.50,0.00,0.00,1.00,0.00,0.00
VA,CHESTERFIELD CO PBLC SCHS,VA,Carver College and Career Academy,510084099999,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,Carver College and Career Academy,510084099999,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,CHESTERFIELD CO PBLC SCHS,VA,Carver College and Career Academy,510084099999,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.01,0.18,0.35,0.41,0.04,1.00,0.17,0.09
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Enrollment in AP classes,0.00,0.01,0.00,0.04,0.03,0.85,0.06,1.00,0.01,0.00
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.06,0.00,0.85,0.06,1.00,0.03,0.00
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.07,0.04,0.84,0.04,1.00,0.00,0.00
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,CLARKE CO PBLC SCHS,VA,CLARKE COUNTY HIGH,510087002100,2015,Total Enrollment (Secondary Schools),0.01,0.02,0.00,0.07,0.03,0.82,0.05,1.00,0.11,0.01
VA,GILES CO PBLC SCHS,VA,NARROWS HIGH,510159000673,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,GILES CO PBLC SCHS,VA,NARROWS HIGH,510159000673,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,GILES CO PBLC SCHS,VA,NARROWS HIGH,510159000673,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,GILES CO PBLC SCHS,VA,NARROWS HIGH,510159000673,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,GILES CO PBLC SCHS,VA,NARROWS HIGH,510159000673,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,GILES CO PBLC SCHS,VA,NARROWS HIGH,510159000673,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.02,0.01,0.94,0.01,1.00,0.14,0.00
VA,GLOUCESTER CO PBLC SCHS,VA,GLOUCESTER HIGH,510162000680,2015,Enrollment in AP classes,0.01,0.02,0.00,0.04,0.02,0.86,0.05,1.00,0.01,0.00
VA,GLOUCESTER CO PBLC SCHS,VA,GLOUCESTER HIGH,510162000680,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.02,0.96,0.02,1.00,0.00,0.00
VA,GLOUCESTER CO PBLC SCHS,VA,GLOUCESTER HIGH,510162000680,2015,Students who took AP courses but did not take any AP tests,0.02,0.04,0.00,0.06,0.04,0.76,0.09,1.00,0.02,0.00
VA,GLOUCESTER CO PBLC SCHS,VA,GLOUCESTER HIGH,510162000680,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,GLOUCESTER CO PBLC SCHS,VA,GLOUCESTER HIGH,510162000680,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,GLOUCESTER CO PBLC SCHS,VA,GLOUCESTER HIGH,510162000680,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.04,0.09,0.81,0.06,1.00,0.11,0.00
VA,GOOCHLAND CO PBLC SCHS,VA,GOOCHLAND HIGH,510165000686,2015,Enrollment in AP classes,0.01,0.01,0.00,0.03,0.09,0.83,0.02,1.00,0.02,0.00
VA,GOOCHLAND CO PBLC SCHS,VA,GOOCHLAND HIGH,510165000686,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.03,0.06,0.88,0.03,1.00,0.03,0.00
VA,GOOCHLAND CO PBLC SCHS,VA,GOOCHLAND HIGH,510165000686,2015,Students who took AP courses but did not take any AP tests,0.02,0.02,0.00,0.05,0.16,0.70,0.05,1.00,0.05,0.00
VA,GOOCHLAND CO PBLC SCHS,VA,GOOCHLAND HIGH,510165000686,2015,Passing some AP tests taken,0,0,0,0,0.05,0.95,0,1.00,0,0
VA,GOOCHLAND CO PBLC SCHS,VA,GOOCHLAND HIGH,510165000686,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,GOOCHLAND CO PBLC SCHS,VA,GOOCHLAND HIGH,510165000686,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.06,0.20,0.68,0.05,1.00,0.12,0.01
VA,GRAYSON CO PBLC SCHS,VA,GRAYSON COUNTY HIGH,510169000697,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,GRAYSON CO PBLC SCHS,VA,GRAYSON COUNTY HIGH,510169000697,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,GRAYSON CO PBLC SCHS,VA,GRAYSON COUNTY HIGH,510169000697,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,GRAYSON CO PBLC SCHS,VA,GRAYSON COUNTY HIGH,510169000697,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,GRAYSON CO PBLC SCHS,VA,GRAYSON COUNTY HIGH,510169000697,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,GRAYSON CO PBLC SCHS,VA,GRAYSON COUNTY HIGH,510169000697,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.04,0.01,0.93,0.01,1.00,0.12,0.02
VA,GREENE CO PBLC SCHS,VA,WILLIAM MONROE HIGH,510171000702,2015,Enrollment in AP classes,0.01,0.05,0.00,0.07,0.05,0.78,0.05,1.00,0.00,0.01
VA,GREENE CO PBLC SCHS,VA,WILLIAM MONROE HIGH,510171000702,2015,Taking AP tests for some AP courses taken,0.00,0.06,0.00,0.03,0.06,0.82,0.03,1.00,0.00,0.00
VA,GREENE CO PBLC SCHS,VA,WILLIAM MONROE HIGH,510171000702,2015,Students who took AP courses but did not take any AP tests,0.11,0.00,0.00,0.00,0.11,0.68,0.11,1.00,0.00,0.00
VA,GREENE CO PBLC SCHS,VA,WILLIAM MONROE HIGH,510171000702,2015,Passing some AP tests taken,0,0.10,0,0,0.05,0.85,0,1.00,0,0
VA,GREENE CO PBLC SCHS,VA,WILLIAM MONROE HIGH,510171000702,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,GREENE CO PBLC SCHS,VA,WILLIAM MONROE HIGH,510171000702,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.06,0.10,0.75,0.06,1.00,0.12,0.03
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Enrollment in AP classes,0.00,0.00,0.00,0.12,0.00,0.82,0.06,1.00,0.00,0.00
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.13,0.00,0.81,0.06,1.00,0.00,0.00
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,MATHEWS CO PBLC SCHS,VA,MATHEWS HIGH,510243000993,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.05,0.08,0.83,0.02,1.00,0.12,0.00
VA,MECKLENBURG CO PBLC SCHS,VA,BLUESTONE  HIGH,510246000996,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,BLUESTONE  HIGH,510246000996,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,BLUESTONE  HIGH,510246000996,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,BLUESTONE  HIGH,510246000996,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,BLUESTONE  HIGH,510246000996,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,BLUESTONE  HIGH,510246000996,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.03,0.50,0.44,0.01,1.00,0.13,0.01
VA,MECKLENBURG CO PBLC SCHS,VA,PARK VIEW HIGH,510246001008,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,PARK VIEW HIGH,510246001008,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,PARK VIEW HIGH,510246001008,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,PARK VIEW HIGH,510246001008,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,PARK VIEW HIGH,510246001008,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,PARK VIEW HIGH,510246001008,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.04,0.41,0.52,0.02,1.00,0.11,0.00
VA,MECKLENBURG CO PBLC SCHS,VA,ALTERNATIVE EDUCATION CENTER,510246002453,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,ALTERNATIVE EDUCATION CENTER,510246002453,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,ALTERNATIVE EDUCATION CENTER,510246002453,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,ALTERNATIVE EDUCATION CENTER,510246002453,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,ALTERNATIVE EDUCATION CENTER,510246002453,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,MECKLENBURG CO PBLC SCHS,VA,ALTERNATIVE EDUCATION CENTER,510246002453,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.00,0.71,0.29,0.00,1.00,0,0.00
VA,RICHMOND CITY PBLC SCHS,VA,ARMSTRONG HIGH,510324002082,2015,Enrollment in AP classes,0.03,0.03,0.00,0.03,0.89,0.03,0.00,1.00,0.09,0.00
VA,RICHMOND CITY PBLC SCHS,VA,ARMSTRONG HIGH,510324002082,2015,Taking AP tests for some AP courses taken,0.04,0.00,0.00,0.04,0.89,0.04,0.00,1.00,0.13,0.00
VA,RICHMOND CITY PBLC SCHS,VA,ARMSTRONG HIGH,510324002082,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
VA,RICHMOND CITY PBLC SCHS,VA,ARMSTRONG HIGH,510324002082,2015,Passing some AP tests taken,0,0,0,0,1.00,0,0,1.00,0.11,0
VA,RICHMOND CITY PBLC SCHS,VA,ARMSTRONG HIGH,510324002082,2015,Passing no AP tests taken,0,0,0,0,1.00,0,0,1.00,0,0
VA,RICHMOND CITY PBLC SCHS,VA,ARMSTRONG HIGH,510324002082,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.01,0.96,0.02,0.00,1.00,0.32,0.00
VA,RICHMOND CITY PBLC SCHS,VA,HUGUENOT HIGH,510324002083,2015,Enrollment in AP classes,0.00,0.05,0.00,0.09,0.75,0.09,0.02,1.00,0.06,0.00
VA,RICHMOND CITY PBLC SCHS,VA,HUGUENOT HIGH,510324002083,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.10,0.74,0.10,0.03,1.00,0.07,0.00
VA,RICHMOND CITY PBLC SCHS,VA,HUGUENOT HIGH,510324002083,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00
VA,RICHMOND CITY PBLC SCHS,VA,HUGUENOT HIGH,510324002083,2015,Passing some AP tests taken,0,0,0,0.08,0.85,0.08,0,1.00,0.08,0
VA,RICHMOND CITY PBLC SCHS,VA,HUGUENOT HIGH,510324002083,2015,Passing no AP tests taken,0,0,0,0.21,0.58,0.21,0,1.00,0,0
VA,RICHMOND CITY PBLC SCHS,VA,HUGUENOT HIGH,510324002083,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.28,0.66,0.06,0.00,1.00,0.18,0.21
VA,RICHMOND CITY PBLC SCHS,VA,FRANKLIN MILITARY ACADEMY,510324002214,2015,Enrollment in AP classes,0.00,0.00,0.00,0.00,0.83,0.17,0.00,1.00,0.00,0.00
VA,RICHMOND CITY PBLC SCHS,VA,FRANKLIN MILITARY ACADEMY,510324002214,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.00,0.83,0.17,0.00,1.00,0.00,0.00
VA,RICHMOND CITY PBLC SCHS,VA,FRANKLIN MILITARY ACADEMY,510324002214,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,RICHMOND CITY PBLC SCHS,VA,FRANKLIN MILITARY ACADEMY,510324002214,2015,Passing some AP tests taken,0,0,0,0,1.00,0,0,1.00,0,0
VA,RICHMOND CITY PBLC SCHS,VA,FRANKLIN MILITARY ACADEMY,510324002214,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,RICHMOND CITY PBLC SCHS,VA,FRANKLIN MILITARY ACADEMY,510324002214,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.02,0.94,0.04,0.01,1.00,0.07,0.00
VA,RICHMOND CITY PBLC SCHS,VA,RICHMOND ALTERNATIVE,510324002307,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,RICHMOND CITY PBLC SCHS,VA,RICHMOND ALTERNATIVE,510324002307,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,RICHMOND CITY PBLC SCHS,VA,RICHMOND ALTERNATIVE,510324002307,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,RICHMOND CITY PBLC SCHS,VA,RICHMOND ALTERNATIVE,510324002307,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,RICHMOND CITY PBLC SCHS,VA,RICHMOND ALTERNATIVE,510324002307,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,RICHMOND CITY PBLC SCHS,VA,RICHMOND ALTERNATIVE,510324002307,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.02,0.97,0.01,0.00,1.00,0.18,0.00
VA,WARREN CO PBLC SCHS,VA,SKYLINE HIGH,510387002657,2015,Enrollment in AP classes,0.02,0.06,0.00,0.06,0.06,0.80,0.02,1.00,0.02,0.00
VA,WARREN CO PBLC SCHS,VA,SKYLINE HIGH,510387002657,2015,Taking AP tests for some AP courses taken,0.00,0.03,0.00,0.06,0.06,0.83,0.02,1.00,0.02,0.00
VA,WARREN CO PBLC SCHS,VA,SKYLINE HIGH,510387002657,2015,Students who took AP courses but did not take any AP tests,0.33,0.00,0.00,0.67,0.00,0.00,0.00,1.00,0.00,0.00
VA,WARREN CO PBLC SCHS,VA,SKYLINE HIGH,510387002657,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WARREN CO PBLC SCHS,VA,SKYLINE HIGH,510387002657,2015,Passing no AP tests taken,0,0,0,0,0.14,0.86,0,1.00,0,0
VA,WARREN CO PBLC SCHS,VA,SKYLINE HIGH,510387002657,2015,Total Enrollment (Secondary Schools),0.00,0.02,0.00,0.05,0.08,0.81,0.04,1.00,0.13,0.02
VA,WASHINGTON CO PBLC SCHS,VA,ABINGDON HIGH,510390001736,2015,Enrollment in AP classes,0.00,0.04,0.02,0.04,0.00,0.89,0.02,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,ABINGDON HIGH,510390001736,2015,Taking AP tests for some AP courses taken,0.00,0.04,0.02,0.04,0.00,0.87,0.02,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,ABINGDON HIGH,510390001736,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,ABINGDON HIGH,510390001736,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,ABINGDON HIGH,510390001736,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,ABINGDON HIGH,510390001736,2015,Total Enrollment (Secondary Schools),0.00,0.01,0.00,0.04,0.02,0.90,0.02,1.00,0.16,0.01
VA,WASHINGTON CO PBLC SCHS,VA,HOLSTON HIGH,510390001745,2015,Enrollment in AP classes,0.00,0.00,0.00,0.10,0.00,0.90,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,HOLSTON HIGH,510390001745,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.10,0.00,0.90,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,HOLSTON HIGH,510390001745,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,HOLSTON HIGH,510390001745,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,WASHINGTON CO PBLC SCHS,VA,HOLSTON HIGH,510390001745,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,HOLSTON HIGH,510390001745,2015,Total Enrollment (Secondary Schools),0.01,0.00,0.00,0.03,0.01,0.94,0.02,1.00,0.18,0.00
VA,WASHINGTON CO PBLC SCHS,VA,JOHN S. BATTLE HIGH,510390001746,2015,Enrollment in AP classes,0.02,0.02,0.00,0.00,0.02,0.93,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,JOHN S. BATTLE HIGH,510390001746,2015,Taking AP tests for some AP courses taken,0.03,0.03,0.00,0.00,0.00,0.94,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,JOHN S. BATTLE HIGH,510390001746,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.13,0.87,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,JOHN S. BATTLE HIGH,510390001746,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,JOHN S. BATTLE HIGH,510390001746,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,JOHN S. BATTLE HIGH,510390001746,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.01,0.01,0.96,0.02,1.00,0.10,0.00
VA,WASHINGTON CO PBLC SCHS,VA,PATRICK HENRY HIGH,510390001749,2015,Enrollment in AP classes,0.00,0.00,0.00,0.08,0.00,0.88,0.04,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,PATRICK HENRY HIGH,510390001749,2015,Taking AP tests for some AP courses taken,0.00,0.00,0.00,0.05,0.00,0.95,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,PATRICK HENRY HIGH,510390001749,2015,Students who took AP courses but did not take any AP tests,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00
VA,WASHINGTON CO PBLC SCHS,VA,PATRICK HENRY HIGH,510390001749,2015,Passing some AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,PATRICK HENRY HIGH,510390001749,2015,Passing no AP tests taken,0,0,0,0,0,1.00,0,1.00,0,0
VA,WASHINGTON CO PBLC SCHS,VA,PATRICK HENRY HIGH,510390001749,2015,Total Enrollment (Secondary Schools),0.01,0.01,0.00,0.02,0.00,0.93,0.02,1.00,0.15,0.00
VA,PIEDMONT REGIONAL ED.,VA,PIEDMONT REG ED/IVY CREEK,510001802090,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,PIEDMONT REGIONAL ED.,VA,PIEDMONT REG ED/IVY CREEK,510001802090,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
VA,PIEDMONT REGIONAL ED.,VA,PIEDMONT REG ED/IVY CREEK,510001802090,2015,Students who took AP courses but did not take any AP tests,0,0,0,0,0,0,0,0,0,0
VA,PIEDMONT REGIONAL ED.,VA,PIEDMONT REG ED/IVY CREEK,510001802090,2015,Passing some AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,PIEDMONT REGIONAL ED.,VA,PIEDMONT REG ED/IVY CREEK,510001802090,2015,Passing no AP tests taken,0,0,0,0,0,0,0,0,0,0
VA,PIEDMONT REGIONAL ED.,VA,PIEDMONT REG ED/IVY CREEK,510001802090,2015,Total Enrollment (Secondary Schools),0.00,0.00,0.00,0.02,0.34,0.48,0.16,1.00,0.96,0.00
VA,SOUTHEASTERN COOP ED PGM,VA,NORFOLK RE-ED,510002002649,2015,Enrollment in AP classes,0,0,0,0,0,0,0,0,0,0
VA,SOUTHEASTERN COOP ED PGM,VA,NORFOLK RE-ED,510002002649,2015,Taking AP tests for some AP courses taken,0,0,0,0,0,0,0,0,0,0
