Lea State,LEA,School State,School,ID,Year,Category,Amount,Full Time Equivalent (FTE),American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN MIDDLE,510084000343,2015,School Administration Staff,295232.00,3.00,,,,,,,,,,,
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN MIDDLE,510084000343,2015,Support Services Staff (for Pupils and for Instructional Staff),349671.00,7.60,,,,,,,,,,,
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN MIDDLE,510084000343,2015,Non-Personnel Expenditures,64679.00,,,,,,,,,,,,
VA,CHESTERFIELD CO PBLC SCHS,VA,MIDLOTHIAN MIDDLE,510084000343,2015,Total enrollment,,,4.00,55.00,4.00,43.00,100.00,988.00,49.00,1243.00,152.00,10.00,10.00
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Salary Amount for Total Personnel (instructional support services and school administration),537099.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Salary Amount for Teachers,403182.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,School Administration Staff,133917.00,1.50,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Non-Personnel Expenditures,33000.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Total enrollment,,,0.00,0.00,0.00,0.00,2.00,2.00,5.00,9.00,<=2,0.00,2.00
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Salary Amount for Total Personnel (instructional support services and school administration),862013.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Salary Amount for Teachers,746201.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Instructional Aides,24458.00,1.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,School Administration Staff,115812.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Non-Personnel Expenditures,67500.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Total enrollment,,,0.00,0.00,2.00,0.00,55.00,5.00,0.00,62.00,13.00,2.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Salary Amount for Total Personnel (instructional support services and school administration),771665.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Salary Amount for Teachers,634102.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,School Administration Staff,137563.00,1.75,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Non-Personnel Expenditures,46410.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Total enrollment,,,0.00,2.00,0.00,7.00,40.00,2.00,5.00,56.00,10.00,2.00,2.00
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Salary Amount for Total Personnel (instructional support services and school administration),657582.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Salary Amount for Teachers,530845.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,School Administration Staff,126737.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Non-Personnel Expenditures,55965.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Total enrollment,,,0.00,0.00,0.00,2.00,28.00,4.00,0.00,34.00,10.00,0.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,Salary Amount for Total Personnel (instructional support services and school administration),236058.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,Salary Amount for Teachers,154373.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,School Administration Staff,81685.00,1.50,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,Non-Personnel Expenditures,28509.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEW RIVER VALLEY JUVENILE DETENTION HOME,510004202390,2015,Total enrollment,,,0.00,0.00,0.00,2.00,4.00,10.00,0.00,16.00,4.00,0.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,Salary Amount for Total Personnel (instructional support services and school administration),518416.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,Salary Amount for Teachers,427935.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,School Administration Staff,90481.00,1.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,Non-Personnel Expenditures,128100.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,BLUE RIDGE JUVENILE DETENTION HOME,510004202378,2015,Total enrollment,,,0.00,0.00,0.00,2.00,10.00,5.00,2.00,19.00,4.00,2.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Salary Amount for Total Personnel (instructional support services and school administration),862975.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Salary Amount for Teachers,740334.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,School Administration Staff,122641.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Non-Personnel Expenditures,70750.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Total enrollment,,,0.00,0.00,0.00,2.00,46.00,13.00,2.00,63.00,13.00,2.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Salary Amount for Total Personnel (instructional support services and school administration),1078312.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Salary Amount for Teachers,949784.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,School Administration Staff,128528.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Non-Personnel Expenditures,68400.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Total enrollment,,,0.00,0.00,0.00,0.00,34.00,10.00,0.00,44.00,20.00,0.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,Salary Amount for Total Personnel (instructional support services and school administration),1307717.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,Salary Amount for Teachers,1060327.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,School Administration Staff,180972.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,Non-Personnel Expenditures,78800.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORTHERN VIRGINIA JUVENILE DETENTION HOME,510004202376,2015,Total enrollment,,,0.00,0.00,0.00,23.00,13.00,0.00,0.00,36.00,10.00,0.00,20.00
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,Salary Amount for Total Personnel (instructional support services and school administration),425883.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,Salary Amount for Teachers,308447.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,School Administration Staff,117436.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,Non-Personnel Expenditures,52713.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HIGHLANDS JUVENILE DETENTION HOME,510004202377,2015,Total enrollment,,,0.00,0.00,0.00,0.00,2.00,7.00,0.00,9.00,<=2,0.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Salary Amount for Total Personnel (instructional support services and school administration),773102.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Salary Amount for Teachers,650967.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,School Administration Staff,122135.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Non-Personnel Expenditures,51970.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Total enrollment,,,0.00,0.00,0.00,2.00,13.00,10.00,0.00,25.00,7.00,2.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Salary Amount for Total Personnel (instructional support services and school administration),579454.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Salary Amount for Teachers,480414.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,School Administration Staff,99040.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Non-Personnel Expenditures,52820.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Total enrollment,,,0.00,0.00,0.00,0.00,7.00,8.00,2.00,17.00,4.00,0.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,Salary Amount for Total Personnel (instructional support services and school administration),664961.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,Salary Amount for Teachers,540794.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,School Administration Staff,124167.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,Non-Personnel Expenditures,42784.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,MIDDLE PENINSULA JUVENILE DETENTION HOME,510004202399,2015,Total enrollment,,,0.00,0.00,0.00,0.00,16.00,16.00,0.00,32.00,16.00,2.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,Salary Amount for Total Personnel (instructional support services and school administration),771296.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,Salary Amount for Teachers,651564.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,Instructional Aides,0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,School Administration Staff,119732.00,2.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,Support Services Staff (for Pupils and for Instructional Staff),0.00,0.00,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,Non-Personnel Expenditures,56000.00,,,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,RICHMOND JUVENILE DETENTION HOME,510004202395,2015,Total enrollment,,,0.00,0.00,0.00,2.00,49.00,0.00,0.00,51.00,19.00,2.00,0.00
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,Salary Amount for Total Personnel (instructional support services and school administration),2483628.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,Salary Amount for Teachers,1976920.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,Instructional Aides,25589.00,2.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,School Administration Staff,233906.00,3.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,Support Services Staff (for Pupils and for Instructional Staff),247213.00,9.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,Non-Personnel Expenditures,42146.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,RIVERHEADS HIGH,510030000129,2015,Total enrollment,,,2.00,4.00,0.00,7.00,7.00,448.00,10.00,478.00,20.00,13.00,2.00
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,Salary Amount for Total Personnel (instructional support services and school administration),3519884.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,Salary Amount for Teachers,2886418.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,Instructional Aides,73384.00,5.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,School Administration Staff,297788.00,4.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,Support Services Staff (for Pupils and for Instructional Staff),262294.00,11.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,Non-Personnel Expenditures,54694.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,STUARTS DRAFT HIGH,510030000132,2015,Total enrollment,,,2.00,4.00,2.00,22.00,25.00,643.00,19.00,717.00,65.00,10.00,0.00
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,Salary Amount for Total Personnel (instructional support services and school administration),2750707.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,Salary Amount for Teachers,2331045.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,Instructional Aides,136168.00,9.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,School Administration Staff,139470.00,2.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,Support Services Staff (for Pupils and for Instructional Staff),144024.00,6.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,Non-Personnel Expenditures,26336.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,WILSON ELEM,510030000137,2015,Total enrollment,,,10.00,16.00,0.00,55.00,31.00,553.00,25.00,690.00,53.00,7.00,31.00
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,Salary Amount for Total Personnel (instructional support services and school administration),902421.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,Salary Amount for Teachers,650058.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,Instructional Aides,92567.00,7.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,School Administration Staff,66787.00,1.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,Support Services Staff (for Pupils and for Instructional Staff),93009.00,4.00,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,Non-Personnel Expenditures,7378.00,,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,CRAIGSVILLE ELEM,510030000120,2015,Total enrollment,,,2.00,0.00,0.00,4.00,2.00,142.00,7.00,157.00,14.00,4.00,4.00
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,Salary Amount for Total Personnel (instructional support services and school administration),405980.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,Salary Amount for Teachers,1703059.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,Instructional Aides,112924.00,5.25,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,School Administration Staff,130229.00,3.00,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,Support Services Staff (for Pupils and for Instructional Staff),162827.00,3.40,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,Non-Personnel Expenditures,180796.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,BATH COUNTY HIGH,510033000139,2015,Total enrollment,,,2.00,0.00,0.00,4.00,7.00,223.00,10.00,246.00,29.00,7.00,2.00
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,Salary Amount for Total Personnel (instructional support services and school administration),1245306.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,Salary Amount for Teachers,1021835.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,Instructional Aides,113970.00,6.00,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,School Administration Staff,127236.00,3.00,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,Support Services Staff (for Pupils and for Instructional Staff),109500.00,2.50,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,Non-Personnel Expenditures,100786.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,VALLEY ELEM,510033000141,2015,Total enrollment,,,2.00,4.00,0.00,4.00,7.00,184.00,7.00,208.00,32.00,7.00,2.00
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,Salary Amount for Total Personnel (instructional support services and school administration),757204.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,Salary Amount for Teachers,681223.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,Instructional Aides,75980.00,4.00,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,School Administration Staff,84824.00,2.00,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,Support Services Staff (for Pupils and for Instructional Staff),73000.00,1.66,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,Non-Personnel Expenditures,67191.00,,,,,,,,,,,,
VA,BATH CO PBLC SCHS,VA,MILLBORO ELEM,510033000140,2015,Total enrollment,,,0.00,0.00,0.00,4.00,0.00,127.00,2.00,133.00,20.00,4.00,2.00
VA,BEDFORD CO PBLC SCHS,VA,OTTER RIVER ELEM,510036000155,2015,Salary Amount for Total Personnel (instructional support services and school administration),1095543.00,,,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,OTTER RIVER ELEM,510036000155,2015,Salary Amount for Teachers,687679.00,,,,,,,,,,,,
VA,BEDFORD CO PBLC SCHS,VA,OTTER RIVER ELEM,510036000155,2015,Instructional Aides,112490.00,7.00,,,,,,,,,,,
