Lea State,LEA,School State,School,ID,Year,Category,Yes/No,Male,Female,Total,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.05,0.00,0.26,0.12,0.07,0.02,0.53
VA,PRINCE WILLIAM CO PBLC SCHS,VA,GAR-FIELD HIGH,510313001299,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.04,0.00,0.23,0.12,0.06,0.03,0.47
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Single-sex teams,,0.49,0.51,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Participants on single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.06,0.00,0.07,0.04,0.33,0.04,0.54
VA,PRINCE WILLIAM CO PBLC SCHS,VA,BATTLEFIELD HIGH,510313002457,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.05,0.00,0.06,0.04,0.28,0.03,0.46
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX HIGH,510126000463,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX HIGH,510126000463,2015,Single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX HIGH,510126000463,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX HIGH,510126000463,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX HIGH,510126000463,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.11,0.00,0.10,0.06,0.19,0.03,0.49
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX HIGH,510126000463,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.12,0.00,0.10,0.05,0.22,0.03,0.51
VA,FAIRFAX CO PBLC SCHS,VA,WEST POTOMAC HIGH,510126000489,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WEST POTOMAC HIGH,510126000489,2015,Single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WEST POTOMAC HIGH,510126000489,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WEST POTOMAC HIGH,510126000489,2015,Participants on single-sex teams,,0.56,0.44,1.00,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WEST POTOMAC HIGH,510126000489,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.03,0.00,0.18,0.09,0.19,0.02,0.52
VA,FAIRFAX CO PBLC SCHS,VA,WEST POTOMAC HIGH,510126000489,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.03,0.00,0.16,0.09,0.18,0.02,0.48
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Single-sex teams,,0.48,0.52,1.00,,,,,,,,
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Participants on single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Total Enrollment (Secondary Schools)-male,,,,,0.01,0.05,0.00,0.06,0.02,0.32,0.04,0.50
VA,FALLS CHURCH CITY PBLC SCHS,VA,GEORGE MASON HIGH,510129000283,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.04,0.00,0.07,0.02,0.32,0.04,0.50
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Single-sex teams,,0.49,0.51,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Participants on single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.03,0.02,0.44,0.01,0.52
VA,FAUQUIER CO PBLC SCHS,VA,KETTLE RUN HIGH SCH,510132002785,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.03,0.03,0.40,0.01,0.48
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Single-sex teams,,0.46,0.54,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Single-sex sports,,0.47,0.53,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Participants on single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.07,0.06,0.37,0.02,0.53
VA,FAUQUIER CO PBLC SCHS,VA,LIBERTY HIGH,510132000854,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.07,0.06,0.33,0.01,0.47
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Single-sex teams,,0.43,0.57,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Participants on single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.06,0.05,0.39,0.02,0.54
VA,FAUQUIER CO PBLC SCHS,VA,FAUQUIER HIGH,510132000607,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.05,0.04,0.33,0.02,0.46
VA,FLOYD CO PBLC SCHS,VA,FLOYD COUNTY HIGH,510135000618,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FLOYD CO PBLC SCHS,VA,FLOYD COUNTY HIGH,510135000618,2015,Single-sex teams,,0.45,0.55,1.00,,,,,,,,
VA,FLOYD CO PBLC SCHS,VA,FLOYD COUNTY HIGH,510135000618,2015,Single-sex sports,,0.47,0.53,1.00,,,,,,,,
VA,FLOYD CO PBLC SCHS,VA,FLOYD COUNTY HIGH,510135000618,2015,Participants on single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,FLOYD CO PBLC SCHS,VA,FLOYD COUNTY HIGH,510135000618,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.01,0.50,0.01,0.54
VA,FLOYD CO PBLC SCHS,VA,FLOYD COUNTY HIGH,510135000618,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.01,0.01,0.43,0.01,0.46
VA,FLUVANNA CO PBLC SCHS,VA,FLUVANNA COUNTY HIGH,510138000625,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FLUVANNA CO PBLC SCHS,VA,FLUVANNA COUNTY HIGH,510138000625,2015,Single-sex teams,,0.52,0.48,1.00,,,,,,,,
VA,FLUVANNA CO PBLC SCHS,VA,FLUVANNA COUNTY HIGH,510138000625,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,FLUVANNA CO PBLC SCHS,VA,FLUVANNA COUNTY HIGH,510138000625,2015,Participants on single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FLUVANNA CO PBLC SCHS,VA,FLUVANNA COUNTY HIGH,510138000625,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.03,0.08,0.37,0.02,0.49
VA,FLUVANNA CO PBLC SCHS,VA,FLUVANNA COUNTY HIGH,510138000625,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.02,0.08,0.38,0.02,0.51
VA,FRANKLIN CITY PBLC SCHS,VA,FRANKLIN HIGH,510141000628,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FRANKLIN CITY PBLC SCHS,VA,FRANKLIN HIGH,510141000628,2015,Single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FRANKLIN CITY PBLC SCHS,VA,FRANKLIN HIGH,510141000628,2015,Single-sex sports,,0.47,0.53,1.00,,,,,,,,
VA,FRANKLIN CITY PBLC SCHS,VA,FRANKLIN HIGH,510141000628,2015,Participants on single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FRANKLIN CITY PBLC SCHS,VA,FRANKLIN HIGH,510141000628,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.01,0.02,0.42,0.08,0.02,0.54
VA,FRANKLIN CITY PBLC SCHS,VA,FRANKLIN HIGH,510141000628,2015,Total Enrollment (Secondary Schools)-female,,,,,0.01,0.01,0.00,0.01,0.36,0.07,0.02,0.46
VA,FRANKLIN CO PBLC SCHS,VA,FRANKLIN COUNTY HIGH,510144000637,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FRANKLIN CO PBLC SCHS,VA,FRANKLIN COUNTY HIGH,510144000637,2015,Single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,FRANKLIN CO PBLC SCHS,VA,FRANKLIN COUNTY HIGH,510144000637,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,FRANKLIN CO PBLC SCHS,VA,FRANKLIN COUNTY HIGH,510144000637,2015,Participants on single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,FRANKLIN CO PBLC SCHS,VA,FRANKLIN COUNTY HIGH,510144000637,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.04,0.40,0.02,0.48
VA,FRANKLIN CO PBLC SCHS,VA,FRANKLIN COUNTY HIGH,510144000637,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.02,0.04,0.42,0.03,0.52
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Single-sex teams,,0.46,0.54,1.00,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Single-sex sports,,0.47,0.53,1.00,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Participants on single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.02,0.01,0.46,0.01,0.51
VA,FREDERICK CO PBLC SCHS,VA,JAMES WOOD HIGH,510147000652,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.02,0.02,0.44,0.01,0.49
VA,NORTHWESTERN REG ED PGM,VA,NORTHWESTERN REG ED PGM,510002501575,2015,Has interscholastic athletics,No,,,,,,,,,,
VA,NORTHWESTERN REG ED PGM,VA,NORTHWESTERN REG ED PGM,510002501575,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,NORTHWESTERN REG ED PGM,VA,NORTHWESTERN REG ED PGM,510002501575,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,NORTHWESTERN REG ED PGM,VA,NORTHWESTERN REG ED PGM,510002501575,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,NORTHWESTERN REG ED PGM,VA,NORTHWESTERN REG ED PGM,510002501575,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.09,0.05,0.53,0.05,0.74
VA,NORTHWESTERN REG ED PGM,VA,NORTHWESTERN REG ED PGM,510002501575,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.03,0.01,0.17,0.03,0.26
VA,APPOMATTOX REGIONAL GOV SCH,VA,APPOMATTOX REGIONAL GOV. SCH.,510003201932,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,APPOMATTOX REGIONAL GOV SCH,VA,APPOMATTOX REGIONAL GOV. SCH.,510003201932,2015,Single-sex teams,,0.33,0.67,1.00,,,,,,,,
VA,APPOMATTOX REGIONAL GOV SCH,VA,APPOMATTOX REGIONAL GOV. SCH.,510003201932,2015,Single-sex sports,,0.33,0.67,1.00,,,,,,,,
VA,APPOMATTOX REGIONAL GOV SCH,VA,APPOMATTOX REGIONAL GOV. SCH.,510003201932,2015,Participants on single-sex teams,,0.28,0.72,1.00,,,,,,,,
VA,APPOMATTOX REGIONAL GOV SCH,VA,APPOMATTOX REGIONAL GOV. SCH.,510003201932,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.00,0.12,0.15,0.01,0.28
VA,APPOMATTOX REGIONAL GOV SCH,VA,APPOMATTOX REGIONAL GOV. SCH.,510003201932,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.03,0.00,0.01,0.24,0.44,0.00,0.72
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.22,0.22,0.56,1.00
VA,DOE SOP EDUC PROGRAMS,VA,LOUDOUN CO. JUVENILE DETENTION HOME,510004202388,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.04,0.00,0.09,0.57,0.04,0.09,0.82
VA,DOE SOP EDUC PROGRAMS,VA,NORFOLK JUVENILE DETENTION CENTER,510004202392,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.04,0.14,0.00,0.00,0.18
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.06,0.76,0.06,0.00,0.88
VA,DOE SOP EDUC PROGRAMS,VA,VIRGINIA BEACH JUVENILE DETENTION HOME,510004202476,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.12
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.81,0.08,0.00,0.89
VA,DOE SOP EDUC PROGRAMS,VA,NEWPORT NEWS JUVENILE DETENTION HOME,510004202391,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.03,0.00,0.08,0.00,0.00,0.11
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.65,0.17,0.03,0.86
VA,DOE SOP EDUC PROGRAMS,VA,TIDEWATER JUVENILE DETENTION HOME - CHESAPEAKE,510004202379,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.03,0.08,0.03,0.00,0.14
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.59,0.11,0.00,0.70
VA,DOE SOP EDUC PROGRAMS,VA,HENRICO JUVENILE DETENTION HOME - JAMES RIVER,510004202386,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.18,0.11,0.00,0.30
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.29,0.47,0.12,0.88
VA,DOE SOP EDUC PROGRAMS,VA,LYNCHBURG JUVENILE DETENTION HOME,510004202389,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.12
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Has interscholastic athletics,N/A,,,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Single-sex sports,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Participants on single-sex teams,,0,0,0,,,,,,,,
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.08,0.44,0.32,0.00,0.84
VA,DOE SOP EDUC PROGRAMS,VA,CHESTERFIELD JUVENILE DETENTION HOME,510004202380,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.16
VA,ROCKINGHAM CO PBLC SCHS,VA,TURNER ASHBY HIGH,510339002164,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,TURNER ASHBY HIGH,510339002164,2015,Single-sex teams,,0.47,0.53,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,TURNER ASHBY HIGH,510339002164,2015,Single-sex sports,,0.48,0.52,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,TURNER ASHBY HIGH,510339002164,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,TURNER ASHBY HIGH,510339002164,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.08,0.00,0.42,0.01,0.52
VA,ROCKINGHAM CO PBLC SCHS,VA,TURNER ASHBY HIGH,510339002164,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.07,0.01,0.38,0.01,0.48
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Participants on single-sex teams,,0.55,0.45,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.03,0.01,0.44,0.02,0.51
VA,ROCKINGHAM CO PBLC SCHS,VA,EAST ROCKINGHAM HIGH,510339002803,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.03,0.01,0.42,0.02,0.49
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Single-sex teams,,0.53,0.47,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Single-sex sports,,0.52,0.48,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Participants on single-sex teams,,0.60,0.40,1.00,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.01,0.00,0.10,0.02,0.36,0.02,0.52
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.01,0.00,0.10,0.01,0.34,0.02,0.48
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Single-sex sports,,0.50,0.50,1.00,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Participants on single-sex teams,,0.54,0.46,1.00,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Total Enrollment (Secondary Schools)-male,,,,,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51
VA,RUSSELL CO PBLC SCHS,VA,HONAKER HIGH,510342001522,2015,Total Enrollment (Secondary Schools)-female,,,,,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.49
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Has interscholastic athletics,Yes,,,,,,,,,,
VA,RUSSELL CO PBLC SCHS,VA,LEBANON HIGH,510342002042,2015,Single-sex teams,,0.50,0.50,1.00,,,,,,,,
